index,label
8599,1
8600,0
8601,1
8602,1
8603,1
8604,1
8605,1
8606,1
8607,0
8608,1
8609,0
8610,0
8611,1
8612,0
8613,1
8614,1
8615,1
8616,1
8617,0
8618,1
8619,0
8620,1
8621,1
8622,1
8623,1
8624,1
8625,1
8626,1
8627,0
8628,1
8629,0
8630,1
8631,0
8632,0
8633,1
8634,1
8635,1
8636,1
8637,1
8638,1
8639,0
8640,1
8641,1
8642,1
8643,1
8644,1
8645,1
8646,1
8647,1
8648,1
8649,1
8650,1
8651,1
8652,1
8653,1
8654,1
8655,0
8656,1
8657,1
8658,1
8659,1
8660,0
8661,0
8662,0
8663,0
8664,1
8665,1
8666,1
8667,0
8668,0
8669,0
8670,1
8671,1
8672,0
8673,1
8674,1
8675,0
8676,0
8677,0
8678,1
8679,1
8680,1
8681,0
8682,1
8683,0
8684,1
8685,0
8686,0
8687,1
8688,1
8689,1
8690,0
8691,0
8692,0
8693,1
8694,0
8695,0
8696,1
8697,0
8698,0
8699,0
8700,1
8701,0
8702,1
8703,1
8704,0
8705,1
8706,0
8707,1
8708,1
8709,1
8710,0
8711,1
8712,0
8713,0
8714,0
8715,1
8716,0
8717,1
8718,0
8719,1
8720,1
8721,0
8722,1
8723,1
8724,1
8725,1
8726,1
8727,1
8728,1
8729,0
8730,0
8731,0
8732,0
8733,0
8734,1
8735,1
8736,0
8737,0
8738,0
8739,1
8740,0
8741,1
8742,0
8743,1
8744,1
8745,0
8746,1
8747,1
8748,1
8749,0
8750,1
8751,0
8752,0
8753,0
8754,1
8755,0
8756,0
8757,0
8758,0
8759,0
8760,1
8761,0
8762,1
8763,0
8764,0
8765,1
8766,0
8767,1
8768,1
8769,0
8770,0
8771,1
8772,1
8773,1
8774,0
8775,0
8776,0
8777,0
8778,0
8779,1
8780,0
8781,1
8782,0
8783,0
8784,1
8785,0
8786,0
8787,0
8788,1
8789,0
8790,0
8791,1
8792,1
8793,1
8794,1
8795,0
8796,0
8797,1
8798,0
8799,1
8800,0
8801,0
8802,1
8803,0
8804,1
8805,0
8806,1
8807,0
8808,0
8809,0
8810,1
8811,1
8812,1
8813,1
8814,0
8815,1
8816,1
8817,0
8818,0
8819,0
8820,1
8821,0
8822,0
8823,1
8824,1
8825,0
8826,0
8827,1
8828,0
8829,1
8830,0
8831,0
8832,0
8833,1
8834,1
8835,0
8836,1
8837,1
8838,0
8839,1
8840,0
8841,0
8842,0
8843,0
8844,1
8845,0
8846,1
8847,1
8848,1
8849,0
8850,0
8851,1
8852,1
8853,1
8854,0
8855,1
8856,0
8857,0
8858,0
8859,1
8860,0
8861,0
8862,0
8863,1
8864,0
8865,1
8866,1
8867,1
8868,0
8869,0
8870,1
8871,0
8872,0
8873,1
8874,0
8875,0
8876,1
8877,1
8878,0
8879,0
8880,1
8881,1
8882,1
8883,1
8884,1
8885,1
8886,0
8887,0
8888,0
8889,0
8890,1
8891,0
8892,1
8893,0
8894,1
8895,1
8896,0
8897,0
8898,0
8899,1
8900,1
8901,0
8902,0
8903,0
8904,0
8905,0
8906,0
8907,1
8908,1
8909,1
8910,0
8911,1
8912,0
8913,0
8914,1
8915,1
8916,1
8917,1
8918,0
8919,0
8920,1
8921,1
8922,1
8923,1
8924,1
8925,0
8926,1
8927,0
8928,1
8929,0
8930,0
8931,1
8932,1
8933,1
8934,1
8935,0
8936,0
8937,1
8938,1
8939,0
8940,0
8941,1
8942,1
8943,0
8944,0
8945,1
8946,1
8947,0
8948,0
8949,0
8950,1
8951,0
8952,1
8953,1
8954,0
8955,1
8956,1
8957,1
8958,1
8959,1
8960,1
8961,0
8962,0
8963,0
8964,0
8965,0
8966,0
8967,0
8968,1
8969,0
8970,0
8971,0
8972,0
8973,0
8974,1
8975,1
8976,0
8977,0
8978,0
8979,1
8980,0
8981,0
8982,1
8983,1
8984,0
8985,0
8986,0
8987,0
8988,0
8989,0
8990,1
8991,1
8992,1
8993,0
8994,1
8995,1
8996,0
8997,0
8998,0
8999,0
9000,1
9001,1
9002,0
9003,0
9004,1
9005,1
9006,0
9007,0
9008,0
9009,0
9010,1
9011,1
9012,1
9013,0
9014,1
9015,1
9016,0
9017,0
9018,1
9019,1
9020,1
9021,0
9022,0
9023,1
9024,1
9025,0
9026,1
9027,1
9028,0
9029,0
9030,0
9031,0
9032,1
9033,1
9034,1
9035,1
9036,1
9037,0
9038,1
9039,0
9040,1
9041,0
9042,1
9043,1
9044,0
9045,0
9046,1
9047,1
9048,0
9049,0
9050,0
9051,1
9052,0
9053,0
9054,1
9055,0
9056,0
9057,0
9058,1
9059,0
9060,0
9061,0
9062,1
9063,1
9064,1
9065,0
9066,1
9067,1
9068,0
9069,1
9070,0
9071,0
9072,0
9073,0
9074,1
9075,1
9076,0
9077,1
9078,0
9079,1
9080,0
9081,0
9082,1
9083,0
9084,1
9085,1
9086,0
9087,1
9088,1
9089,1
9090,1
9091,1
9092,0
9093,1
9094,1
9095,1
9096,0
9097,1
9098,1
9099,1
9100,1
9101,1
9102,0
9103,1
9104,0
9105,1
9106,1
9107,1
9108,1
9109,1
9110,0
9111,0
9112,1
9113,0
9114,1
9115,1
9116,1
9117,0
9118,1
9119,0
9120,0
9121,0
9122,1
9123,0
9124,1
9125,0
9126,0
9127,0
9128,0
9129,0
9130,0
9131,0
9132,0
9133,1
9134,1
9135,1
9136,1
9137,1
9138,1
9139,1
9140,1
9141,1
9142,1
9143,1
9144,1
9145,0
9146,1
9147,1
9148,0
9149,0
9150,0
9151,0
9152,0
9153,0
9154,0
9155,0
9156,0
9157,0
9158,1
9159,0
9160,0
9161,1
9162,1
9163,0
9164,0
9165,1
9166,1
9167,0
9168,1
9169,0
9170,0
9171,0
9172,1
9173,0
9174,0
9175,0
9176,0
9177,0
9178,0
9179,0
9180,0
9181,0
9182,1
9183,0
9184,0
9185,0
9186,0
9187,0
9188,1
9189,0
9190,1
9191,0
9192,0
9193,0
9194,0
9195,0
9196,1
9197,1
9198,0
9199,0
9200,0
9201,0
9202,0
9203,1
9204,1
9205,1
9206,1
9207,1
9208,0
9209,0
9210,0
9211,0
9212,0
9213,0
9214,1
9215,0
9216,0
9217,1
9218,0
9219,1
9220,0
9221,0
9222,0
9223,1
9224,1
9225,0
9226,1
9227,0
9228,1
9229,1
9230,0
9231,1
9232,0
9233,1
9234,1
9235,1
9236,1
9237,0
9238,1
9239,0
9240,1
9241,0
9242,1
9243,0
9244,0
9245,1
9246,0
9247,1
9248,0
9249,0
9250,0
9251,0
9252,0
9253,0
9254,0
9255,1
9256,0
9257,0
9258,0
9259,1
9260,0
9261,0
9262,0
9263,0
9264,0
9265,1
9266,1
9267,0
9268,0
9269,0
9270,0
9271,1
9272,0
9273,1
9274,0
9275,1
9276,1
9277,0
9278,1
9279,1
9280,1
9281,1
9282,1
9283,1
9284,0
9285,1
9286,0
9287,1
9288,1
9289,1
9290,0
9291,1
9292,1
9293,0
9294,1
9295,0
9296,0
9297,0
9298,0
9299,0
9300,1
9301,0
9302,1
9303,0
9304,0
9305,1
9306,1
9307,1
9308,1
9309,0
9310,0
9311,1
9312,0
9313,0
9314,0
9315,1
9316,1
9317,1
9318,1
9319,1
9320,1
9321,1
9322,0
9323,0
9324,1
9325,1
9326,0
9327,0
9328,0
9329,0
9330,1
9331,1
9332,0
9333,0
9334,0
9335,0
9336,0
9337,0
9338,1
9339,0
9340,1
9341,0
9342,1
9343,0
9344,1
9345,1
9346,1
9347,0
9348,0
9349,0
9350,1
9351,1
9352,0
9353,1
9354,1
9355,0
9356,1
9357,1
9358,1
9359,1
9360,0
9361,0
9362,0
9363,1
9364,0
9365,1
9366,1
9367,1
9368,0
9369,0
9370,1
9371,1
9372,0
9373,1
9374,1
9375,1
9376,0
9377,1
9378,1
9379,0
9380,0
9381,1
9382,1
9383,1
9384,0
9385,1
9386,1
9387,1
9388,0
9389,1
9390,1
9391,1
9392,0
9393,1
9394,1
9395,0
9396,1
9397,1
9398,0
9399,1
9400,0
9401,0
9402,0
9403,0
9404,0
9405,1
9406,0
9407,0
9408,1
9409,0
9410,1
9411,0
9412,0
9413,0
9414,1
9415,1
9416,0
9417,0
9418,0
9419,0
9420,1
9421,0
9422,1
9423,0
9424,0
9425,0
9426,0
9427,1
9428,1
9429,1
9430,1
9431,0
9432,0
9433,1
9434,1
9435,0
9436,1
9437,1
9438,0
9439,0
9440,1
9441,0
9442,1
9443,1
9444,1
9445,0
9446,0
9447,0
9448,1
9449,0
9450,0
9451,1
9452,0
9453,1
9454,0
9455,1
9456,1
9457,1
9458,0
9459,0
9460,1
9461,1
9462,1
9463,1
9464,0
9465,0
9466,0
9467,0
9468,0
9469,0
9470,0
9471,1
9472,0
9473,0
9474,0
9475,0
9476,0
9477,0
9478,1
9479,0
9480,1
9481,1
9482,0
9483,0
9484,0
9485,0
9486,0
9487,0
9488,0
9489,0
9490,0
9491,0
9492,1
9493,1
9494,1
9495,1
9496,1
9497,0
9498,1
9499,1
9500,0
9501,1
9502,0
9503,0
9504,0
9505,0
9506,1
9507,1
9508,1
9509,1
9510,1
9511,0
9512,1
9513,1
9514,1
9515,1
9516,0
9517,0
9518,0
9519,0
9520,0
9521,0
9522,1
9523,0
9524,1
9525,0
9526,0
9527,0
9528,0
9529,0
9530,0
9531,1
9532,0
9533,0
9534,0
9535,0
9536,0
9537,0
9538,1
9539,1
9540,0
9541,0
9542,0
9543,0
9544,0
9545,0
9546,1
9547,1
9548,0
9549,0
9550,0
9551,1
9552,1
9553,0
9554,0
9555,0
9556,0
9557,1
9558,1
9559,1
9560,1
9561,0
9562,1
9563,0
9564,0
9565,0
9566,1
9567,1
9568,0
9569,0
9570,0
9571,1
9572,0
9573,1
9574,0
9575,0
9576,0
9577,1
9578,1
9579,1
9580,1
9581,0
9582,0
9583,0
9584,0
9585,1
9586,1
9587,0
9588,1
9589,0
9590,1
9591,0
9592,0
9593,0
9594,1
9595,0
9596,1
9597,1
9598,0
9599,0
9600,0
9601,0
9602,0
9603,0
9604,1
9605,0
9606,1
9607,0
9608,1
9609,0
9610,0
9611,1
9612,0
9613,0
9614,0
9615,0
9616,0
9617,1
9618,0
9619,1
9620,1
9621,0
9622,0
9623,0
9624,1
9625,0
9626,1
9627,0
9628,1
9629,0
9630,1
9631,0
9632,1
9633,0
9634,0
9635,0
9636,1
9637,1
9638,0
9639,0
9640,0
9641,1
9642,1
9643,0
9644,1
9645,1
9646,0
9647,1
9648,1
9649,1
9650,1
9651,0
9652,0
9653,1
9654,1
9655,0
9656,1
9657,0
9658,0
9659,1
9660,1
9661,1
9662,0
9663,1
9664,0
9665,0
9666,0
9667,0
9668,1
9669,0
9670,1
9671,1
9672,0
9673,0
9674,0
9675,0
9676,0
9677,1
9678,1
9679,0
9680,1
9681,0
9682,0
9683,1
9684,1
9685,0
9686,1
9687,1
9688,0
9689,1
9690,1
9691,1
9692,0
9693,0
9694,0
9695,1
9696,0
9697,0
9698,1
9699,0
9700,0
9701,0
9702,1
9703,0
9704,1
9705,1
9706,0
9707,0
9708,1
9709,0
9710,1
9711,1
9712,1
9713,0
9714,0
9715,0
9716,1
9717,0
9718,1
9719,1
9720,1
9721,1
9722,0
9723,1
9724,0
9725,0
9726,1
9727,0
9728,0
9729,1
9730,0
9731,0
9732,0
9733,1
9734,1
9735,0
9736,1
9737,1
9738,1
9739,1
9740,1
9741,1
9742,1
9743,0
9744,1
9745,1
9746,1
9747,1
9748,1
9749,1
9750,0
9751,0
9752,0
9753,1
9754,1
9755,1
9756,1
9757,1
9758,1
9759,1
9760,1
9761,1
9762,1
9763,1
9764,1
9765,1
9766,1
9767,0
9768,1
9769,1
9770,1
9771,1
9772,0
9773,0
9774,1
9775,0
9776,0
9777,1
9778,1
9779,0
9780,0
9781,1
9782,0
9783,0
9784,0
9785,0
9786,1
9787,0
9788,0
9789,0
9790,1
9791,1
9792,1
9793,1
9794,0
9795,1
9796,0
9797,1
9798,1
9799,0
9800,1
9801,0
9802,1
9803,1
9804,0
9805,0
9806,1
9807,0
9808,1
9809,1
9810,1
9811,1
9812,1
9813,0
9814,0
9815,0
9816,0
9817,0
9818,0
9819,1
9820,0
9821,0
9822,1
9823,1
9824,1
9825,1
9826,1
9827,1
9828,0
9829,1
9830,0
9831,0
9832,1
9833,1
9834,1
9835,1
9836,0
9837,1
9838,0
9839,1
9840,0
9841,0
9842,0
9843,1
9844,1
9845,1
9846,1
9847,1
9848,0
9849,0
9850,0
9851,0
9852,1
9853,0
9854,0
9855,0
9856,1
9857,0
9858,1
9859,0
9860,0
9861,0
9862,0
9863,0
9864,1
9865,0
9866,1
9867,1
9868,0
9869,1
9870,0
9871,0
9872,1
9873,0
9874,0
9875,1
9876,1
9877,0
9878,1
9879,0
9880,1
9881,1
9882,1
9883,0
9884,0
9885,1
9886,0
9887,1
9888,0
9889,0
9890,0
9891,0
9892,0
9893,1
9894,0
9895,0
9896,0
9897,1
9898,1
9899,0
9900,0
9901,1
9902,0
9903,1
9904,1
9905,0
9906,0
9907,1
9908,1
9909,0
9910,0
9911,0
9912,0
9913,0
9914,1
9915,1
9916,1
9917,1
9918,0
9919,1
9920,1
9921,1
9922,0
9923,1
9924,0
9925,0
9926,1
9927,1
9928,0
9929,0
9930,0
9931,1
9932,0
9933,1
9934,1
9935,0
9936,0
9937,0
9938,1
9939,1
9940,0
9941,1
9942,1
9943,1
9944,1
9945,0
9946,1
9947,1
9948,0
9949,1
9950,1
9951,1
9952,1
9953,1
9954,1
9955,0
9956,1
9957,1
9958,0
9959,0
9960,1
9961,1
9962,0
9963,0
9964,0
9965,1
9966,0
9967,0
9968,0
9969,0
9970,1
9971,0
9972,0
9973,0
9974,0
9975,0
9976,1
9977,0
9978,0
9979,0
9980,1
9981,1
9982,1
9983,1
9984,0
9985,1
9986,1
9987,0
9988,1
9989,0
9990,0
9991,1
9992,1
9993,0
9994,0
9995,0
9996,1
9997,0
9998,0
9999,1
10000,0
10001,1
10002,0
10003,1
10004,1
10005,1
10006,0
10007,0
10008,1
10009,0
10010,1
10011,1
10012,1
10013,1
10014,1
10015,0
10016,0
10017,1
10018,0
10019,1
10020,1
10021,1
10022,1
10023,1
10024,0
10025,0
10026,1
10027,1
10028,0
10029,1
10030,0
10031,0
10032,1
10033,0
10034,1
10035,1
10036,1
10037,1
10038,1
10039,0
10040,0
10041,1
10042,0
10043,0
10044,1
10045,1
10046,1
10047,0
10048,1
10049,1
10050,1
10051,0
10052,0
10053,0
10054,1
10055,0
10056,1
10057,1
10058,0
10059,0
10060,1
10061,1
10062,0
10063,1
10064,1
10065,0
10066,0
10067,1
10068,0
10069,1
10070,0
10071,1
10072,1
10073,1
10074,1
10075,0
10076,1
10077,0
10078,1
10079,0
10080,0
10081,0
10082,0
10083,0
10084,1
10085,1
10086,1
10087,1
10088,1
10089,0
10090,0
10091,1
10092,0
10093,0
10094,0
10095,0
10096,0
10097,0
10098,0
10099,0
10100,1
10101,1
10102,1
10103,1
10104,1
10105,1
10106,1
10107,0
10108,1
10109,0
10110,1
10111,1
10112,1
10113,1
10114,1
10115,0
10116,0
10117,1
10118,0
10119,1
10120,0
10121,0
10122,0
10123,1
10124,1
10125,1
10126,1
10127,1
10128,1
10129,1
10130,1
10131,0
10132,1
10133,0
10134,0
10135,0
10136,0
10137,1
10138,0
10139,0
10140,1
10141,1
10142,1
10143,1
10144,1
10145,1
10146,1
10147,1
10148,1
10149,0
10150,0
10151,1
10152,0
10153,1
10154,1
10155,1
10156,1
10157,0
10158,0
10159,1
10160,0
10161,1
10162,0
10163,0
10164,0
10165,0
10166,0
10167,0
10168,1
10169,1
10170,1
10171,1
10172,0
10173,0
10174,1
10175,1
10176,0
10177,0
10178,0
10179,1
10180,0
10181,1
10182,1
10183,1
10184,1
10185,1
10186,0
10187,1
10188,1
10189,1
10190,0
10191,0
10192,1
10193,1
10194,1
10195,0
10196,1
10197,1
10198,1
10199,1
10200,1
10201,0
10202,0
10203,0
10204,0
10205,0
10206,0
10207,1
10208,1
10209,1
10210,1
10211,0
10212,0
10213,1
10214,1
10215,0
10216,1
10217,0
10218,1
10219,1
10220,0
10221,0
10222,0
10223,0
10224,1
10225,0
10226,0
10227,0
10228,0
10229,0
10230,1
10231,0
10232,1
10233,0
10234,1
10235,0
10236,1
10237,1
10238,0
10239,1
10240,1
10241,0
10242,0
10243,1
10244,1
10245,0
10246,1
10247,1
10248,0
10249,1
10250,1
10251,0
10252,1
10253,0
10254,0
10255,0
10256,1
10257,1
10258,0
10259,0
10260,1
10261,1
10262,0
10263,0
10264,0
10265,0
10266,0
10267,1
10268,0
10269,1
10270,1
10271,1
10272,1
10273,0
10274,0
10275,1
10276,1
10277,0
10278,1
10279,0
10280,0
10281,0
10282,1
10283,0
10284,1
10285,1
10286,0
10287,1
10288,0
10289,1
10290,1
10291,1
10292,1
10293,1
10294,0
10295,0
10296,0
10297,1
10298,1
10299,0
10300,1
10301,0
10302,1
10303,0
10304,0
10305,1
10306,0
10307,0
10308,0
10309,0
10310,0
10311,0
10312,0
10313,0
10314,1
10315,0
10316,0
10317,1
10318,1
10319,1
10320,0
10321,1
10322,0
10323,0
10324,0
10325,1
10326,1
10327,1
10328,0
10329,1
10330,1
10331,1
10332,1
10333,0
10334,0
10335,1
10336,0
10337,0
10338,0
10339,1
10340,0
10341,1
10342,0
10343,1
10344,0
10345,1
10346,1
10347,0
10348,1
10349,0
10350,1
10351,1
10352,1
10353,0
10354,0
10355,1
10356,0
10357,1
10358,0
10359,1
10360,0
10361,0
10362,0
10363,0
10364,0
10365,0
10366,1
10367,1
10368,1
10369,1
10370,1
10371,1
10372,1
10373,0
10374,0
10375,0
10376,0
10377,1
10378,1
10379,1
10380,1
10381,0
10382,0
10383,0
10384,1
10385,1
10386,1
10387,0
10388,0
10389,0
10390,1
10391,1
10392,1
10393,0
10394,0
10395,1
10396,1
10397,0
10398,0
10399,0
10400,0
10401,0
10402,1
10403,1
10404,1
10405,1
10406,1
10407,1
10408,1
10409,1
10410,1
10411,1
10412,0
10413,0
10414,0
10415,0
10416,0
10417,0
10418,1
10419,0
10420,0
10421,1
10422,1
10423,1
10424,0
10425,1
10426,0
10427,0
10428,0
10429,0
10430,0
10431,1
10432,1
10433,1
10434,1
10435,0
10436,0
10437,0
10438,0
10439,1
10440,0
10441,1
10442,0
10443,0
10444,0
10445,0
10446,0
10447,0
10448,1
10449,1
10450,1
10451,1
10452,0
10453,1
10454,1
10455,1
10456,1
10457,0
10458,1
10459,0
10460,0
10461,0
10462,1
10463,0
10464,0
10465,1
10466,0
10467,0
10468,1
10469,1
10470,0
10471,1
10472,1
10473,0
10474,0
10475,1
10476,0
10477,0
10478,0
10479,1
10480,0
10481,0
10482,1
10483,0
10484,1
10485,0
10486,1
10487,0
10488,1
10489,0
10490,0
10491,1
10492,1
10493,1
10494,1
10495,0
10496,1
10497,1
10498,0
10499,0
10500,0
10501,0
10502,0
10503,0
10504,1
10505,0
10506,1
10507,0
10508,1
10509,1
10510,1
10511,1
10512,0
10513,1
10514,1
10515,1
10516,1
10517,0
10518,0
10519,1
10520,1
10521,1
10522,0
10523,1
10524,1
10525,1
10526,1
10527,0
10528,1
10529,1
10530,1
10531,1
10532,1
10533,0
10534,0
10535,1
10536,1
10537,1
10538,0
10539,1
10540,1
10541,1
10542,1
10543,0
10544,1
10545,1
10546,0
10547,1
10548,0
10549,0
10550,0
10551,0
10552,0
10553,0
10554,1
10555,0
10556,0
10557,0
10558,0
10559,0
10560,1
10561,0
10562,1
10563,0
10564,1
10565,1
10566,0
10567,1
10568,1
10569,1
10570,1
10571,0
10572,1
10573,1
10574,0
10575,1
10576,1
10577,0
10578,0
10579,1
10580,0
10581,1
10582,1
10583,0
10584,0
10585,0
10586,0
10587,1
10588,0
10589,0
10590,1
10591,1
10592,0
10593,1
10594,1
10595,1
10596,0
10597,1
10598,1
10599,0
10600,1
10601,0
10602,0
10603,1
10604,1
10605,0
10606,1
10607,1
10608,1
10609,1
10610,0
10611,0
10612,0
10613,0
10614,1
10615,0
10616,1
10617,0
10618,0
10619,0
10620,0
10621,0
10622,1
10623,0
10624,1
10625,0
10626,1
10627,1
10628,0
10629,1
10630,0
10631,0
10632,1
10633,1
10634,1
10635,1
10636,0
10637,1
10638,1
10639,0
10640,0
10641,1
10642,1
10643,1
10644,0
10645,1
10646,1
10647,1
10648,1
10649,1
10650,0
10651,0
10652,1
10653,1
10654,0
10655,0
10656,1
10657,1
10658,1
10659,0
10660,0
10661,0
10662,0
10663,0
10664,1
10665,0
10666,1
10667,1
10668,0
10669,0
10670,0
10671,1
10672,1
10673,1
10674,1
10675,0
10676,1
10677,1
10678,1
10679,1
10680,1
10681,0
10682,0
10683,1
10684,0
10685,1
10686,0
10687,1
10688,0
10689,1
10690,1
10691,0
10692,0
10693,1
10694,1
10695,1
10696,1
10697,0
10698,0
10699,0
10700,0
10701,0
10702,1
10703,0
10704,1
10705,1
10706,0
10707,1
10708,1
10709,0
10710,0
10711,0
10712,0
10713,0
10714,0
10715,0
10716,1
10717,0
10718,0
10719,0
10720,1
10721,0
10722,0
10723,1
10724,0
10725,1
10726,1
10727,1
10728,0
10729,1
10730,0
10731,1
10732,1
10733,0
10734,0
10735,1
10736,0
10737,1
10738,0
10739,0
10740,0
10741,1
10742,1
10743,1
10744,0
10745,1
10746,1
10747,1
10748,0
10749,1
10750,0
10751,1
10752,1
10753,1
10754,1
10755,1
10756,1
10757,1
10758,0
10759,1
10760,1
10761,1
10762,0
10763,1
10764,1
10765,0
10766,1
10767,0
10768,0
10769,1
10770,0
10771,0
10772,0
10773,1
10774,1
10775,0
10776,0
10777,0
10778,1
10779,1
10780,0
10781,1
10782,1
10783,0
10784,1
10785,1
10786,1
10787,0
10788,1
10789,1
10790,0
10791,1
10792,1
10793,1
10794,1
10795,0
10796,1
10797,1
10798,1
10799,0
10800,0
10801,0
10802,0
10803,1
10804,1
10805,0
10806,0
10807,1
10808,0
10809,0
10810,0
10811,0
10812,1
10813,0
10814,1
10815,1
10816,1
10817,0
10818,0
10819,1
10820,1
10821,1
10822,1
10823,1
10824,0
10825,1
10826,1
10827,0
10828,0
10829,1
10830,0
10831,1
10832,1
10833,1
10834,0
10835,0
10836,1
10837,0
10838,0
10839,1
10840,1
10841,1
10842,1
10843,1
10844,1
10845,1
10846,1
10847,1
10848,1
10849,0
10850,0
10851,1
10852,1
10853,1
10854,0
10855,1
10856,1
10857,0
10858,1
10859,0
10860,1
10861,1
10862,1
10863,1
10864,1
10865,0
10866,1
10867,0
10868,0
10869,1
10870,1
10871,1
10872,1
10873,1
10874,1
10875,0
10876,1
10877,1
10878,1
10879,1
10880,0
10881,0
10882,1
10883,0
10884,0
10885,0
10886,0
10887,0
10888,1
10889,1
10890,0
10891,1
10892,0
10893,0
10894,1
10895,1
10896,1
10897,1
10898,0
10899,1
10900,1
10901,0
10902,1
10903,0
10904,0
10905,0
10906,1
10907,1
10908,1
10909,1
10910,0
10911,0
10912,0
10913,0
10914,0
10915,1
10916,1
10917,0
10918,0
10919,0
10920,1
10921,1
10922,0
10923,0
10924,0
10925,1
10926,1
10927,0
10928,1
10929,1
10930,1
10931,0
10932,0
10933,0
10934,1
10935,0
10936,0
10937,1
10938,1
10939,1
10940,0
10941,0
10942,0
10943,1
10944,1
10945,0
10946,1
10947,1
10948,0
10949,1
10950,0
10951,1
10952,0
10953,1
10954,1
10955,1
10956,1
10957,0
10958,0
10959,0
10960,1
10961,1
10962,0
10963,0
10964,0
10965,0
10966,0
10967,1
10968,1
10969,1
10970,1
10971,1
10972,0
10973,1
10974,0
10975,0
10976,0
10977,0
10978,0
10979,0
10980,0
10981,1
10982,1
10983,1
10984,1
10985,0
10986,1
10987,1
10988,1
10989,0
10990,1
10991,0
10992,1
10993,1
10994,0
10995,0
10996,0
10997,1
10998,1
10999,0
11000,1
11001,0
11002,1
11003,1
11004,1
11005,1
11006,0
11007,0
11008,0
11009,0
11010,0
11011,1
11012,0
11013,0
11014,1
11015,0
11016,0
11017,0
11018,0
11019,0
11020,1
11021,0
11022,0
11023,1
11024,1
11025,0
11026,1
11027,0
11028,1
11029,0
11030,1
11031,1
11032,0
11033,1
11034,0
11035,1
11036,1
11037,0
11038,0
11039,1
11040,1
11041,0
11042,1
11043,1
11044,0
11045,1
11046,0
11047,1
11048,0
11049,0
11050,0
11051,0
11052,0
11053,1
11054,1
11055,1
11056,1
11057,0
11058,0
11059,0
11060,0
11061,1
11062,0
11063,0
11064,1
11065,1
11066,0
11067,0
11068,1
11069,0
11070,0
11071,0
11072,0
11073,1
11074,0
11075,1
11076,0
11077,0
11078,0
11079,0
11080,1
11081,1
11082,0
11083,0
11084,0
11085,0
11086,1
11087,0
11088,1
11089,1
11090,0
11091,1
11092,1
11093,0
11094,1
11095,0
11096,0
11097,0
11098,0
11099,1
11100,1
11101,0
11102,0
11103,0
11104,1
11105,0
11106,1
11107,0
11108,0
11109,0
11110,0
11111,0
11112,1
11113,1
11114,1
11115,1
11116,0
11117,1
11118,1
11119,0
11120,1
11121,1
11122,1
11123,0
11124,1
11125,1
11126,0
11127,1
11128,1
11129,1
11130,1
11131,1
11132,0
11133,1
11134,0
11135,0
11136,1
11137,1
11138,0
11139,1
11140,1
11141,1
11142,0
11143,1
11144,1
11145,1
11146,1
11147,0
11148,0
11149,0
11150,0
11151,0
11152,0
11153,0
11154,0
11155,1
11156,1
11157,1
11158,1
11159,1
11160,1
11161,0
11162,0
11163,1
11164,0
11165,0
11166,1
11167,0
11168,1
11169,1
11170,1
11171,1
11172,1
11173,0
11174,1
11175,1
11176,0
11177,1
11178,1
11179,1
11180,0
11181,0
11182,1
11183,0
11184,0
11185,1
11186,0
11187,0
11188,1
11189,1
11190,0
11191,1
11192,0
11193,0
11194,0
11195,0
11196,0
11197,0
11198,1
11199,0
11200,1
11201,1
11202,1
11203,0
11204,0
11205,0
11206,0
11207,1
11208,1
11209,1
11210,1
11211,1
11212,0
11213,0
11214,0
11215,0
11216,1
11217,1
11218,0
11219,1
11220,1
11221,0
11222,0
11223,0
11224,1
11225,0
11226,0
11227,1
11228,0
11229,1
11230,1
11231,0
11232,1
11233,0
11234,1
11235,1
11236,0
11237,1
11238,1
11239,1
11240,0
11241,0
11242,0
11243,0
11244,1
11245,1
11246,1
11247,0
11248,0
11249,0
11250,0
11251,0
11252,1
11253,1
11254,1
11255,0
11256,0
11257,1
11258,1
11259,0
11260,1
11261,1
11262,0
11263,0
11264,1
11265,1
11266,1
11267,0
11268,0
11269,1
11270,0
11271,1
11272,1
11273,1
11274,1
11275,0
11276,1
11277,0
11278,0
11279,1
11280,1
11281,1
11282,0
11283,0
11284,1
11285,1
11286,1
11287,1
11288,0
11289,0
11290,0
11291,0
11292,1
11293,1
11294,0
11295,1
11296,1
11297,1
11298,1
11299,1
11300,1
11301,1
11302,0
11303,1
11304,1
11305,1
11306,0
11307,1
11308,1
11309,0
11310,0
11311,0
11312,1
11313,1
11314,1
11315,1
11316,1
11317,1
11318,1
11319,0
11320,1
11321,0
11322,0
11323,0
11324,1
11325,0
11326,1
11327,0
11328,1
11329,0
11330,1
11331,1
11332,1
11333,0
11334,0
11335,1
11336,0
11337,1
11338,1
11339,1
11340,0
11341,0
11342,1
11343,1
11344,0
11345,1
11346,1
11347,1
11348,0
11349,1
11350,0
11351,1
11352,0
11353,1
11354,0
11355,1
11356,1
11357,1
11358,0
11359,1
11360,0
11361,1
11362,1
11363,0
11364,0
11365,0
11366,1
11367,0
11368,0
11369,0
11370,1
11371,1
11372,1
11373,0
11374,0
11375,1
11376,1
11377,1
11378,1
11379,1
11380,1
11381,1
11382,0
11383,0
11384,1
11385,0
11386,0
11387,1
11388,1
11389,0
11390,1
11391,0
11392,1
11393,1
11394,1
11395,1
11396,1
11397,0
